DateTime,Temperature,Dew Point,Relative Humidity
2016-11-09 01:51:00,62.06,36.9,39.35
2016-11-09 02:51:00,60.98,37.42,41.73
2016-11-09 03:51:00,60.08,36.61,41.73
2016-11-09 04:51:00,59,39.06,47.75
2016-11-09 05:51:00,59,39.06,47.75
2016-11-09 06:51:00,57.92,39.72,50.93
2016-11-09 07:51:00,59,40.87,51.21
2016-11-09 08:51:00,59,42.67,54.89
2016-11-09 09:51:00,59,46.31,62.95
2016-11-09 10:51:00,57.92,46.99,67.15
2016-11-09 11:51:00,55.94,50.47,82.01
2016-11-09 12:51:00,55.94,50.47,82.01
2016-11-09 13:51:00,55.94,50.47,82.01
2016-11-09 14:51:00,57.02,51.58,82.14
2016-11-09 15:51:00,57.02,51.03,80.51
2016-11-09 16:51:00,57.02,51.58,82.14
2016-11-09 17:51:00,55.94,52.3,87.66
2016-11-09 18:51:00,55.04,47.79,76.68
2016-11-09 19:51:00,53.96,46.67,76.52
2016-11-09 20:51:00,53.96,46.67,76.52
2016-11-09 21:51:00,51.98,42.87,71.27
2016-11-09 22:51:00,51.08,42.01,71.27
2016-11-09 23:51:00,51.08,40.21,66.49
2016-11-10 00:51:00,50,39.07,66.27
2016-11-10 01:51:00,48.92,37.96,66.05
2016-11-10 02:51:00,46.94,34.92,63.13
2016-11-10 03:51:00,44.96,34.02,65.6
2016-11-10 04:51:00,44.96,34.02,65.6
2016-11-10 05:51:00,44.06,31.33,61.02
2016-11-10 06:51:00,44.06,33.15,65.6
2016-11-10 07:51:00,44.06,33.15,65.6
2016-11-10 08:51:00,46.04,29.68,52.98
2016-11-10 09:51:00,46.94,28.71,49.22
2016-11-10 10:51:00,51.08,27.55,40.24
2016-11-10 11:51:00,53.06,27.72,37.66
2016-11-10 12:51:00,55.94,26.87,32.75
2016-11-10 13:51:00,57.02,24.46,28.48
2016-11-10 14:51:00,57.92,27.05,30.69
2016-11-10 15:51:00,57.92,27.05,30.69
2016-11-10 16:51:00,57.02,29.86,35.58
2016-11-10 17:51:00,57.02,29.86,35.58
2016-11-10 18:51:00,55.94,34.12,43.9
2016-11-10 19:51:00,55.94,35.94,47.17
2016-11-10 20:51:00,55.94,35.94,47.17
2016-11-10 21:51:00,55.04,35.11,47.17
2016-11-10 22:51:00,55.04,35.11,47.17
2016-11-10 23:51:00,55.04,35.11,47.17
2016-11-11 00:51:00,53.96,33.96,46.88
2016-11-11 01:51:00,53.06,33.13,46.88
2016-11-11 02:51:00,53.06,33.13,46.88
2016-11-11 03:51:00,53.06,31.33,43.61
2016-11-11 04:51:00,53.06,31.33,43.61
2016-11-11 05:51:00,51.98,33.8,50.08
2016-11-11 06:51:00,53.96,33.96,46.88
2016-11-11 07:51:00,55.04,35.11,47.17
2016-11-11 08:51:00,57.02,35.28,44.2
2016-11-11 09:51:00,60.98,39.22,44.78
2016-11-11 10:51:00,62.06,34.97,36.47
2016-11-11 11:51:00,62.06,38.59,42.03
2016-11-11 12:51:00,62.06,34.97,36.47
2016-11-11 13:51:00,60.98,33.8,36.18
2016-11-11 14:51:00,57.92,32.47,38.27
2016-11-11 15:51:00,55.94,28.69,35.27
2016-11-11 16:51:00,53.96,28.53,37.66
2016-11-11 17:51:00,51.08,23.95,34.67
2016-11-11 18:51:00,48.92,27.05,42.71
2016-11-11 19:51:00,48.02,24.42,39.63
2016-11-11 20:51:00,46.04,24.26,42.41
2016-11-11 21:51:00,44.96,24.91,45.4
2016-11-11 22:51:00,44.96,24.91,45.4
2016-11-11 23:51:00,44.06,22.28,42.1
2016-11-12 00:51:00,42.98,21.13,41.8
2016-11-12 01:51:00,42.08,18.52,38.71
2016-11-12 02:51:00,42.08,20.32,41.8
2016-11-12 03:51:00,41,20.97,44.8
2016-11-12 04:51:00,39.92,21.65,48.05
2016-11-12 05:51:00,39.92,21.65,48.05
2016-11-12 06:51:00,39.92,21.65,48.05
2016-11-12 07:51:00,39.92,23.47,51.85
2016-11-12 08:51:00,41,20.97,44.8
2016-11-12 09:51:00,42.98,21.13,41.8
2016-11-12 10:51:00,44.96,19.47,36.13
2016-11-12 11:51:00,46.94,21.45,36.44
2016-11-12 12:51:00,48.92,21.6,34.05
2016-11-12 13:51:00,50,19.17,29.49
2016-11-12 14:51:00,51.98,19.33,27.59
2016-11-12 15:51:00,51.98,21.13,29.79
2016-11-12 16:51:00,51.98,21.13,29.79
2016-11-12 17:51:00,51.08,18.55,27.59
2016-11-12 18:51:00,51.08,20.35,29.79
2016-11-12 19:51:00,51.08,22.15,32.15
2016-11-12 20:51:00,50,24.58,37.05
2016-11-12 21:51:00,48.92,23.41,36.75
2016-11-12 22:51:00,48.92,23.41,36.75
2016-11-12 23:51:00,48.92,23.41,36.75
2016-11-13 00:51:00,46.94,25.07,42.41
2016-11-13 01:51:00,46.94,25.07,42.41
2016-11-13 02:51:00,46.04,24.26,42.41
2016-11-13 03:51:00,46.04,24.26,42.41
2016-11-13 04:51:00,46.04,24.26,42.41
2016-11-13 05:51:00,44.96,24.91,45.4
2016-11-13 06:51:00,44.96,26.73,48.93
2016-11-13 07:51:00,46.04,26.06,45.7
2016-11-13 08:51:00,48.02,24.42,39.63
2016-11-13 09:51:00,50,26.38,39.93
2016-11-13 10:51:00,53.06,24.12,32.45
2016-11-13 11:51:00,57.02,26.26,30.69
2016-11-13 12:51:00,60.08,24.03,25.04
2016-11-13 13:51:00,64.04,19,17.56
2016-11-13 14:51:00,64.04,20.79,18.96
2016-11-13 15:51:00,62.96,21.36,20.19
2016-11-13 16:51:00,60.98,21.2,21.52
2016-11-13 17:51:00,60.08,20.44,21.52
2016-11-13 18:51:00,59,21.02,22.94
2016-11-13 19:51:00,57.92,21.63,24.47
2016-11-13 20:51:00,57.92,21.63,24.47
2016-11-13 21:51:00,55.94,21.72,26.4
2016-11-13 22:51:00,53.96,24.91,32.45
2016-11-13 23:51:00,53.96,21.29,27.88
2016-11-14 00:51:00,55.04,18.9,24.18
2016-11-14 01:51:00,53.96,19.49,25.82
2016-11-14 02:51:00,53.06,20.52,27.88
2016-11-14 03:51:00,51.98,17.53,25.53
2016-11-14 04:51:00,51.98,19.33,27.59
2016-11-14 05:51:00,51.08,20.35,29.79
2016-11-14 06:51:00,50,20.97,31.84
2016-11-14 07:51:00,51.98,19.33,27.59
2016-11-14 08:51:00,55.04,22.48,28.18
2016-11-14 09:51:00,55.04,24.28,30.39
2016-11-14 10:51:00,59,21.02,22.94
2016-11-14 11:51:00,60.98,24.8,25.04
2016-11-14 12:51:00,60.98,24.8,25.04
2016-11-14 13:51:00,62.06,20.61,20.19
2016-11-14 14:51:00,62.06,18.82,18.7
2016-11-14 15:51:00,62.06,20.61,20.19
2016-11-14 16:51:00,60.98,20.88,21.22
2016-11-14 17:51:00,60.98,21.2,21.52
2016-11-14 18:51:00,60.08,22.23,23.22
2016-11-14 19:51:00,60.08,20.44,21.52
2016-11-14 20:51:00,59,26.42,28.77
2016-11-14 21:51:00,57.92,28.85,33.05
2016-11-14 22:51:00,57.92,28.85,33.05
2016-11-14 23:51:00,57.92,28.85,33.05
2016-11-15 00:51:00,55.94,35.94,47.17
2016-11-15 01:51:00,55.04,38.73,54.35
2016-11-15 02:51:00,55.94,39.56,54.35
2016-11-15 03:51:00,51.08,47.44,87.48
2016-11-15 04:51:00,53.06,47.62,81.88
2016-11-15 05:51:00,53.06,47.62,81.88
2016-11-15 06:51:00,51.98,48.34,87.48
2016-11-15 07:51:00,48.92,45.27,87.28
2016-11-15 08:51:00,50,46.36,87.38
2016-11-15 09:51:00,51.98,46.53,81.75
2016-11-15 10:51:00,48.92,47.08,93.45
2016-11-15 11:51:00,48.92,47.08,93.45
2016-11-15 12:51:00,50,46.36,87.38
2016-11-15 13:51:00,51.08,45.64,81.75
2016-11-15 14:51:00,51.08,45.64,81.75
2016-11-15 15:51:00,51.08,45.64,81.75
2016-11-15 16:51:00,48.92,45.27,87.28
2016-11-15 17:51:00,51.08,43.83,76.35
2016-11-15 18:51:00,51.08,43.83,76.35
2016-11-15 19:51:00,51.08,43.83,76.35
2016-11-15 20:51:00,51.08,43.83,76.35
2016-11-15 21:51:00,51.98,44.69,76.35
2016-11-15 22:51:00,51.08,43.83,76.35
2016-11-15 23:51:00,50,42.71,76.18
2016-11-16 00:51:00,48.92,41.61,76.02
2016-11-16 01:51:00,48.92,41.61,76.02
2016-11-16 02:51:00,48.92,39.79,70.88
2016-11-16 03:51:00,48.92,39.79,70.88
2016-11-16 04:51:00,48.92,39.79,70.88
2016-11-16 05:51:00,48.02,38.93,70.88
2016-11-16 06:51:00,50,37.27,61.76
2016-11-16 07:51:00,51.08,36.59,57.78
2016-11-16 08:51:00,51.98,35.62,53.81
2016-11-16 09:51:00,53.96,35.78,50.37
2016-11-16 10:51:00,57.02,33.48,41.14
2016-11-16 11:51:00,59,33.64,38.57
2016-11-16 12:51:00,60.98,35.62,38.87
2016-11-16 13:51:00,62.96,33.98,33.95
2016-11-16 14:51:00,64.04,35.15,34.25
2016-11-16 15:51:00,62.96,37.58,39.16
2016-11-16 16:51:00,62.06,36.77,39.16
2016-11-16 17:51:00,60.08,34.81,38.87
2016-11-16 18:51:00,59,37.26,44.49
2016-11-16 19:51:00,57.02,38.89,50.93
2016-11-16 20:51:00,55.94,39.56,54.35
2016-11-16 21:51:00,55.94,39.56,54.35
2016-11-16 22:51:00,55.04,38.73,54.35
2016-11-16 23:51:00,53.96,39.4,58.03
2016-11-17 00:51:00,53.06,36.75,54.08
2016-11-17 01:51:00,53.06,38.55,58.03
2016-11-17 02:51:00,53.06,38.55,58.03
2016-11-17 03:51:00,53.06,40.87,63.48
2016-11-17 04:51:00,53.06,42.87,68.52
2016-11-17 05:51:00,53.06,42.17,66.71
2016-11-17 06:51:00,53.06,42.17,66.71
2016-11-17 07:51:00,53.06,42.17,66.71
2016-11-17 08:51:00,55.04,42.35,62.48
2016-11-17 09:51:00,57.92,43.36,58.55
2016-11-17 10:51:00,60.08,42.01,51.48
2016-11-17 11:51:00,60.98,39.22,44.78
2016-11-17 12:51:00,62.06,40.39,45.07
2016-11-17 13:51:00,62.96,41.2,45.07
2016-11-17 14:51:00,62.96,39.4,42.03
2016-11-17 15:51:00,62.06,38.59,42.03
2016-11-17 16:51:00,60.08,38.41,44.78
2016-11-17 17:51:00,57.92,39.72,50.93
2016-11-17 18:51:00,57.02,40.69,54.62
2016-11-17 19:51:00,57.02,40.69,54.62
2016-11-17 20:51:00,53.96,39.79,58.91
2016-11-17 21:51:00,53.06,38.55,58.03
2016-11-17 22:51:00,53.06,38.55,58.03
2016-11-17 23:51:00,51.98,39.24,62
2016-11-18 00:51:00,51.08,38.39,62
2016-11-18 01:51:00,50,39.07,66.27
2016-11-18 02:51:00,50,40.91,71.08
2016-11-18 03:51:00,48.92,39.79,70.88
2016-11-18 04:51:00,48.92,39.79,70.88
2016-11-18 05:51:00,48.92,39.79,70.88
2016-11-18 06:51:00,48.02,38.93,70.88
2016-11-18 07:51:00,48.92,39.79,70.88
2016-11-18 08:51:00,50,39.07,66.27
2016-11-18 09:51:00,51.98,39.24,62
2016-11-18 10:51:00,55.94,39.56,54.35
2016-11-18 11:51:00,59,39.06,47.75
2016-11-18 12:51:00,62.06,38.59,42.03
2016-11-18 13:51:00,64.04,36.95,36.77
2016-11-18 14:51:00,66.02,37.13,34.54
2016-11-18 15:51:00,66.02,38.93,37.07
2016-11-18 16:51:00,62.96,39.4,42.03
2016-11-18 17:51:00,60.98,42.85,51.48
2016-11-18 18:51:00,59,44.49,58.8
2016-11-18 19:51:00,60.98,37.42,41.73
2016-11-18 20:51:00,59,35.44,41.44
2016-11-18 21:51:00,55.94,41.38,58.29
2016-11-18 22:51:00,55.04,40.53,58.29
2016-11-18 23:51:00,55.04,38.73,54.35
2016-11-19 00:51:00,53.06,43.99,71.47
2016-11-19 01:51:00,51.08,43.83,76.35
2016-11-19 02:51:00,50,44.55,81.61
2016-11-19 03:51:00,50,42.71,76.18
2016-11-19 04:51:00,48.92,43.45,81.48
2016-11-19 05:51:00,50,39.07,66.27
2016-11-19 06:51:00,50,39.07,66.27
2016-11-19 07:51:00,51.08,42.01,71.27
2016-11-19 08:51:00,53.06,43.99,71.47
2016-11-19 09:51:00,55.04,45.97,71.66
2016-11-19 10:51:00,57.02,46.13,67.15
2016-11-19 11:51:00,57.92,46.99,67.15
2016-11-19 12:51:00,57.92,48.81,71.85
2016-11-19 13:51:00,60.98,46.47,59.05
2016-11-19 14:51:00,60.08,47.43,63.18
2016-11-19 15:51:00,57.92,48.81,71.85
2016-11-19 16:51:00,57.02,47.95,71.85
2016-11-19 17:51:00,57.02,49.77,76.85
2016-11-19 18:51:00,55.94,50.47,82.01
2016-11-19 19:51:00,55.94,50.47,82.01
2016-11-19 20:51:00,55.04,49.6,82.01
2016-11-19 21:51:00,53.96,50.32,87.57
2016-11-19 22:51:00,50,44.55,81.61
2016-11-19 23:51:00,42.08,34.81,75.5
2016-11-20 00:51:00,41,37.35,86.89
2016-11-20 01:51:00,39.02,35.37,86.79
2016-11-20 02:51:00,37.94,33.93,85.48
2016-11-20 03:51:00,41,33.69,75.32
2016-11-20 04:51:00,41,31.87,70.06
2016-11-20 05:51:00,42.08,29.37,60.77
2016-11-20 06:51:00,42.08,29.37,60.77
2016-11-20 07:51:00,42.08,27.55,56.46
2016-11-20 08:51:00,41,26.42,56.19
2016-11-20 09:51:00,42.08,25.74,52.42
2016-11-20 10:51:00,41,26.42,56.19
2016-11-20 11:51:00,42.98,28.4,56.46
2016-11-20 12:51:00,42.98,28.4,56.46
2016-11-20 13:51:00,44.06,27.72,52.7
2016-11-20 14:51:00,42.08,27.55,56.46
2016-11-20 15:51:00,44.06,24.1,45.4
2016-11-20 16:51:00,42.08,23.94,48.64
2016-11-20 17:51:00,42.08,23.94,48.64
2016-11-20 18:51:00,42.08,23.94,48.64
2016-11-20 19:51:00,42.08,20.32,41.8
2016-11-20 20:51:00,42.08,20.32,41.8
2016-11-20 21:51:00,41,22.78,48.34
2016-11-20 22:51:00,41,20.97,44.8
2016-11-20 23:51:00,41,19.17,41.49
2016-11-21 00:51:00,39.92,19.83,44.49
2016-11-21 01:51:00,41,19.17,41.49
2016-11-21 02:51:00,39.02,19,44.49
2016-11-21 03:51:00,39.02,19,44.49
2016-11-21 04:51:00,39.92,19.83,44.49
2016-11-21 05:51:00,39.02,17.19,41.18
2016-11-21 06:51:00,39.02,19,44.49
2016-11-21 07:51:00,39.02,17.19,41.18
2016-11-21 08:51:00,39.02,19,44.49
2016-11-21 09:51:00,39.02,19,44.49
2016-11-21 10:51:00,39.92,21.65,48.05
2016-11-21 11:51:00,41,19.17,41.49
2016-11-21 12:51:00,42.08,20.32,41.8
2016-11-21 13:51:00,42.08,18.52,38.71
2016-11-21 14:51:00,42.98,21.13,41.8
2016-11-21 15:51:00,42.08,20.32,41.8
2016-11-21 16:51:00,42.08,18.52,38.71
2016-11-21 17:51:00,41,19.17,41.49
2016-11-21 18:51:00,42.08,18.52,38.71
2016-11-21 19:51:00,42.08,18.52,38.71
2016-11-21 20:51:00,42.08,18.52,38.71
2016-11-21 21:51:00,41,19.17,41.49
2016-11-21 22:51:00,39.92,18.01,41.18
2016-11-21 23:51:00,39.92,19.83,44.49
2016-11-22 00:51:00,39.92,19.83,44.49
2016-11-22 01:51:00,39.92,19.83,44.49
2016-11-22 02:51:00,39.92,21.65,48.05
2016-11-22 03:51:00,39.92,19.83,44.49
2016-11-22 04:51:00,39.92,23.47,51.85
2016-11-22 05:51:00,39.92,25.29,55.91
2016-11-22 06:51:00,39.02,24.44,55.91
2016-11-22 07:51:00,39.02,24.44,55.91
2016-11-22 08:51:00,39.92,25.29,55.91
2016-11-22 09:51:00,41,20.97,44.8
2016-11-22 10:51:00,42.08,22.12,45.1
2016-11-22 11:51:00,42.08,20.32,41.8
2016-11-22 12:51:00,42.98,22.95,45.1
2016-11-22 13:51:00,42.98,22.95,45.1
2016-11-22 14:51:00,42.98,24.76,48.64
2016-11-22 15:51:00,42.98,23.86,46.87
2016-11-22 16:51:00,41,24.6,52.13
2016-11-22 17:51:00,39.92,25.29,55.91
2016-11-22 18:51:00,39.92,25.29,55.91
2016-11-22 19:51:00,39.92,27.12,60.26
2016-11-22 20:51:00,39.92,27.12,60.26
2016-11-22 21:51:00,41,26.42,56.19
2016-11-22 22:51:00,39.92,27.12,60.26
2016-11-22 23:51:00,39.92,27.12,60.26
2016-11-23 00:51:00,39.92,27.12,60.26
2016-11-23 01:51:00,39.02,26.26,60.26
2016-11-23 02:51:00,39.02,24.44,55.91
2016-11-23 03:51:00,37.94,25.14,60
2016-11-23 04:51:00,37.94,25.14,60
2016-11-23 05:51:00,37.94,25.14,60
2016-11-23 06:51:00,37.94,25.14,60
2016-11-23 07:51:00,37.94,25.14,60
2016-11-23 08:51:00,37.94,23.32,55.64
2016-11-23 09:51:00,39.92,21.65,48.05
2016-11-23 10:51:00,41,20.97,44.8
2016-11-23 11:51:00,42.98,21.13,41.8
2016-11-23 12:51:00,44.96,23.11,42.1
2016-11-23 13:51:00,44.96,21.29,39.02
2016-11-23 14:51:00,46.04,22.44,39.32
2016-11-23 15:51:00,44.96,23.11,42.1
2016-11-23 16:51:00,44.96,24.91,45.4
2016-11-23 17:51:00,44.96,24.91,45.4
2016-11-23 18:51:00,44.06,24.1,45.4
2016-11-23 19:51:00,44.06,24.1,45.4
2016-11-23 20:51:00,44.06,25.9,48.93
2016-11-23 21:51:00,42.98,24.76,48.64
2016-11-23 22:51:00,42.08,25.74,52.42
2016-11-23 23:51:00,41,24.6,52.13
2016-11-24 00:51:00,41,26.42,56.19
2016-11-24 01:51:00,41,26.42,56.19
2016-11-24 02:51:00,41,26.42,56.19
2016-11-24 03:51:00,41,28.24,60.51
2016-11-24 04:51:00,41,28.24,60.51
2016-11-24 05:51:00,41,28.24,60.51
2016-11-24 06:51:00,41,30.06,65.13
2016-11-24 07:51:00,42.08,29.37,60.77
2016-11-24 08:51:00,44.06,31.33,61.02
2016-11-24 09:51:00,44.96,34.02,65.6
2016-11-24 10:51:00,46.94,35.98,65.82
2016-11-24 11:51:00,48.02,35.29,61.51
2016-11-24 12:51:00,48.02,38.93,70.88
2016-11-24 13:51:00,48.02,40.75,76.02
2016-11-24 14:51:00,48.92,41.61,76.02
2016-11-24 15:51:00,48.92,41.61,76.02
2016-11-24 16:51:00,48.92,43.45,81.48
2016-11-24 17:51:00,48.92,43.45,81.48
2016-11-24 18:51:00,48.92,45.27,87.28
2016-11-24 19:51:00,48.92,45.27,87.28
2016-11-24 20:51:00,48.92,45.27,87.28
2016-11-24 21:51:00,48.92,45.27,87.28
2016-11-24 22:51:00,48.02,44.38,87.28
2016-11-24 23:51:00,48.02,44.38,87.28
2016-11-25 00:51:00,48.02,42.57,81.48
2016-11-25 01:51:00,48.02,42.57,81.48
2016-11-25 02:51:00,48.02,42.57,81.48
2016-11-25 03:51:00,48.02,42.57,81.48
2016-11-25 04:51:00,48.02,42.57,81.48
2016-11-25 05:51:00,48.02,42.57,81.48
2016-11-25 06:51:00,48.02,42.57,81.48
2016-11-25 07:51:00,48.02,42.57,81.48
2016-11-25 08:51:00,48.02,42.57,81.48
2016-11-25 09:51:00,50,42.71,76.18
2016-11-25 10:51:00,51.98,42.87,71.27
2016-11-25 11:51:00,51.98,44.69,76.35
2016-11-25 12:51:00,55.04,44.15,66.93
2016-11-25 13:51:00,55.04,42.35,62.48
2016-11-25 14:51:00,55.04,42.35,62.48
2016-11-25 15:51:00,53.96,44.85,71.47
2016-11-25 16:51:00,53.96,44.85,71.47
2016-11-25 17:51:00,53.06,45.81,76.52
2016-11-25 18:51:00,51.98,46.53,81.75
2016-11-25 19:51:00,51.98,46.53,81.75
2016-11-25 20:51:00,53.06,45.81,76.52
2016-11-25 21:51:00,51.98,46.53,81.75
2016-11-25 22:51:00,51.08,43.83,76.35
2016-11-25 23:51:00,51.98,42.87,71.27
2016-11-26 00:51:00,51.08,42.01,71.27
2016-11-26 01:51:00,51.08,42.01,71.27
2016-11-26 02:51:00,50,42.71,76.18
2016-11-26 03:51:00,50,40.91,71.08
2016-11-26 04:51:00,48.92,41.61,76.02
2016-11-26 05:51:00,48.02,42.57,81.48
2016-11-26 06:51:00,48.02,40.75,76.02
2016-11-26 07:51:00,48.02,40.75,76.02
2016-11-26 08:51:00,48.92,39.79,70.88
2016-11-26 09:51:00,48.92,39.79,70.88
2016-11-26 10:51:00,50,39.07,66.27
2016-11-26 11:51:00,50,37.27,61.76
2016-11-26 12:51:00,50,35.46,57.52
2016-11-26 13:51:00,50,37.27,61.76
2016-11-26 14:51:00,51.08,34.77,53.81
2016-11-26 15:51:00,50,33.64,53.53
2016-11-26 16:51:00,48.92,36.14,61.51
2016-11-26 17:51:00,48.02,35.29,61.51
2016-11-26 18:51:00,46.94,35.98,65.82
2016-11-26 19:51:00,46.04,35.13,65.82
2016-11-26 20:51:00,46.04,35.13,65.82
2016-11-26 21:51:00,44.96,35.83,70.47
2016-11-26 22:51:00,44.06,34.97,70.47
2016-11-26 23:51:00,44.06,34.97,70.47
2016-11-27 00:51:00,44.06,33.15,65.6
2016-11-27 01:51:00,42.98,33.85,70.27
2016-11-27 02:51:00,42.98,33.85,70.27
2016-11-27 03:51:00,42.98,33.85,70.27
2016-11-27 04:51:00,42.98,32.04,65.37
2016-11-27 05:51:00,42.98,32.04,65.37
2016-11-27 06:51:00,42.98,32.04,65.37
2016-11-27 07:51:00,42.98,32.04,65.37
2016-11-27 08:51:00,44.96,34.02,65.6
2016-11-27 09:51:00,46.94,34.16,61.27
2016-11-27 10:51:00,48.02,31.66,53.26
2016-11-27 11:51:00,50,30,46.29
2016-11-27 12:51:00,51.08,29.35,43.31
2016-11-27 13:51:00,50,28.2,43.01
2016-11-27 14:51:00,51.08,29.35,43.31
2016-11-27 15:51:00,48.92,28.87,46
2016-11-27 16:51:00,48.92,28.87,46
2016-11-27 17:51:00,48.02,28.04,46
2016-11-27 18:51:00,48.02,28.04,46
2016-11-27 19:51:00,46.94,30.52,52.98
2016-11-27 20:51:00,46.94,28.71,49.22
2016-11-27 21:51:00,46.94,28.71,49.22
2016-11-27 22:51:00,46.04,29.68,52.98
2016-11-27 23:51:00,44.96,30.36,56.72
2016-11-28 00:51:00,44.06,27.72,52.7
2016-11-28 01:51:00,42.98,30.22,60.77
2016-11-28 02:51:00,42.98,30.22,60.77
2016-11-28 03:51:00,42.98,30.22,60.77
2016-11-28 04:51:00,42.08,29.37,60.77
2016-11-28 05:51:00,42.08,29.37,60.77
2016-11-28 06:51:00,42.08,29.37,60.77
2016-11-28 07:51:00,42.98,32.04,65.37
2016-11-28 08:51:00,44.96,32.2,61.02
2016-11-28 09:51:00,46.94,34.16,61.27
2016-11-28 10:51:00,48.92,34.32,57.25
2016-11-28 11:51:00,51.08,27.55,40.24
2016-11-28 12:51:00,51.98,28.36,40.24
2016-11-28 13:51:00,51.98,28.36,40.24
2016-11-28 14:51:00,53.06,29.52,40.54
2016-11-28 15:51:00,50,30,46.29
2016-11-28 16:51:00,51.98,33.8,50.08
2016-11-28 17:51:00,48.92,36.14,61.51
2016-11-28 18:51:00,48.92,36.14,61.51
2016-11-28 19:51:00,48.92,34.32,57.25
2016-11-28 20:51:00,48.92,36.14,61.51
2016-11-28 21:51:00,48.92,39.79,70.88
2016-11-28 22:51:00,51.08,40.21,66.49
2016-11-28 23:51:00,51.98,41.05,66.49
2016-11-29 00:51:00,51.98,42.87,71.27
2016-11-29 01:51:00,53.96,44.85,71.47
2016-11-29 02:51:00,53.96,44.85,71.47
2016-11-29 03:51:00,53.96,46.67,76.52
2016-11-29 04:51:00,55.04,45.97,71.66
2016-11-29 05:51:00,55.94,48.65,76.68
2016-11-29 06:51:00,57.92,50.63,76.85
2016-11-29 07:51:00,59,51.75,77.01
2016-11-29 08:51:00,59,51.75,77.01
2016-11-29 09:51:00,57.92,54.28,87.75
2016-11-29 10:51:00,59,53.56,82.27
2016-11-29 11:51:00,59,55.36,87.85
2016-11-29 12:51:00,60.98,55.54,82.4
2016-11-29 13:51:00,59,55.36,87.85
2016-11-29 14:51:00,59,55.36,87.85
2016-11-29 15:51:00,59,55.36,87.85
2016-11-29 16:51:00,59,55.36,87.85
2016-11-29 17:51:00,59,57.18,93.75
2016-11-29 18:51:00,60.08,56.46,87.94
2016-11-29 19:51:00,60.98,59.16,93.8
2016-11-29 20:51:00,62.06,58.44,88.02
2016-11-29 21:51:00,62.06,56.64,82.52
2016-11-29 22:51:00,62.06,54.82,77.33
2016-11-29 23:51:00,60.98,55.54,82.4
2016-11-30 00:51:00,60.08,52.84,77.17
2016-11-30 01:51:00,57.92,52.45,82.14
2016-11-30 02:51:00,57.02,53.38,87.75
2016-11-30 03:51:00,55.94,52.3,87.66
2016-11-30 04:51:00,55.94,52.3,87.66
2016-11-30 05:51:00,55.94,52.3,87.66
2016-11-30 06:51:00,55.04,51.4,87.66
2016-11-30 07:51:00,55.94,54.12,93.65
2016-11-30 08:51:00,57.02,53.38,87.75
2016-11-30 09:51:00,55.94,52.3,87.66
2016-11-30 10:51:00,55.04,51.4,87.66
2016-11-30 11:51:00,55.04,51.4,87.66
2016-11-30 12:51:00,55.94,52.3,87.66
2016-11-30 13:51:00,55.04,51.4,87.66
2016-11-30 14:51:00,55.04,51.4,87.66
2016-11-30 15:51:00,53.96,52.14,93.6
2016-11-30 16:51:00,55.04,51.4,87.66
2016-11-30 17:51:00,55.04,51.4,87.66
2016-11-30 18:51:00,55.04,51.4,87.66
2016-11-30 19:51:00,53.96,52.14,93.6
2016-11-30 20:51:00,53.06,49.42,87.57
2016-11-30 21:51:00,53.06,49.42,87.57
2016-11-30 22:51:00,51.98,50.16,93.55
2016-11-30 23:51:00,53.06,51.24,93.6
2016-12-01 00:51:00,53.06,51.24,93.6
2016-12-01 01:51:00,53.96,52.14,93.6
2016-12-01 02:51:00,53.96,52.14,93.6
2016-12-01 03:51:00,55.94,54.12,93.65
2016-12-01 04:51:00,55.04,47.79,76.68
2016-12-01 05:51:00,53.06,45.81,76.52
2016-12-01 06:51:00,55.04,45.97,71.66
2016-12-01 07:51:00,55.04,45.97,71.66
2016-12-01 08:51:00,53.96,41.22,62.24
2016-12-01 09:51:00,55.04,36.91,50.65
2016-12-01 10:51:00,55.04,35.11,47.17
2016-12-01 11:51:00,55.94,35.94,47.17
2016-12-01 12:51:00,53.96,33.96,46.88
2016-12-01 13:51:00,53.96,32.14,43.61
2016-12-01 14:51:00,51.98,33.8,50.08
2016-12-01 15:51:00,51.98,30.16,43.31
2016-12-01 16:51:00,51.08,29.35,43.31
2016-12-01 17:51:00,51.08,27.55,40.24
2016-12-01 18:51:00,50,28.2,43.01
2016-12-01 19:51:00,48.92,28.87,46
2016-12-01 20:51:00,48.02,26.22,42.71
2016-12-01 21:51:00,46.04,26.06,45.7
2016-12-01 22:51:00,46.04,26.06,45.7
2016-12-01 23:51:00,44.96,26.73,48.93
2016-12-02 00:51:00,44.96,26.73,48.93
2016-12-02 01:51:00,44.06,25.9,48.93
2016-12-02 02:51:00,42.98,28.4,56.46
2016-12-02 03:51:00,44.06,27.72,52.7
2016-12-02 04:51:00,42.98,28.4,56.46
2016-12-02 05:51:00,44.06,27.72,52.7
2016-12-02 06:51:00,44.06,27.72,52.7
2016-12-02 07:51:00,44.06,27.72,52.7
2016-12-02 08:51:00,44.06,27.72,52.7
2016-12-02 09:51:00,46.94,30.52,52.98
2016-12-02 10:51:00,48.92,30.69,49.51
2016-12-02 11:51:00,51.08,29.35,43.31
2016-12-02 12:51:00,53.06,27.72,37.66
2016-12-02 13:51:00,51.08,29.35,43.31
2016-12-02 14:51:00,51.98,28.36,40.24
